speaker_id,task,text,info_sex,info_age,info_l1_english,info_l1_other,info_l2_english_l1,info_l2_english_aoa
240,phonecall,hey dale how's goin' hey it's filtered_so we're gonna have a random conversation just about anything for the next couple filtered_like a minute or two is that cool okay so yeah i'm stoked on yosemite man aheh yeah yeah next weekend i'm thinking filtered_like we're leaving friday morning did you get work off on friday yeah it's probably a prime idea um uh if we don't leave in the morning then we we can't camp in the wilderness friday night we'd have to filtered_like go find a camping spot yeah filtered_so ideally i think jonah and austin were saying filtered_like they'd leave friday morning and drive in so that we can yeah get to ten lakes is the idea yeah yeah um yeah of course yeah jonah's gonna take care of nor cal food we'll take care of filtered_so cal food and see whose is better oh do you need a sleeping bag chill yeah i was gonna stop by outdoor adventure to go pick those up yeah yeah they're normally filtered_like five bucks for the weekend oh sweet okay prim and you're trying to come back on sunday right yeah me too rather have filtered_like monday exactly just have some mental space alright man filtered_well thanks for the call yeah that's it hehe absolutely i'll see you later peace man bye,M,23,Y,NA,NA,NA
236,neutral,filtered_so i was talking to my roommate about what time we were gonna go to spring sing and i said that i have to work until seven thirty and then she said that she was gonna go to the gym filtered_so i said okay just call me when you're ready to leave and she said okay i'm alright with going later and i told her that i was also okay with going later and then my other roommate said that she would like to get there early to get good seats and we decided that we would talk uh closer to the time deciding,F,22,Y,NA,NA,NA
236,happy,filtered_so the other day my cousin got engaged and I woke up to an instagram post from his um fiance anyway I called my grandma about it and I was filtered_so excited I said do you know that Brian and Courtney get engaged and then she said yes I actually have known it for months and I said I'm filtered_so excited we're gonna have such a great wedding with the family and then she said um that she was really excited too and then I and then she called my parents and they were also very excited and yeah,F,22,Y,NA,NA,NA
236,annoyed,yesterday i was at work and i was talking to my boss about uh how things weren't clean when i closed the store the day before first he said you didn't clean things well enough then i said yes i did and we had a big rush eh and then he said um that he was gonna show me a picture of the things that were weren't clean and then i said i'm happy to try to clean them but then he said um you know you need do better next time and that you're a shift lead and you need to take initiative and the end,F,22,Y,NA,NA,NA
236,phonecall,hey filtered_so we can double um whammy this 'cause i can respond to your messages and also you're helping me with my psych study filtered_so filtered_so you found a flight that day for um maybe not i don't know okay wait lemme talk a little bit 'cause that's filtered_like also part of this thing that i'm filtered_like supposed to talk um the thing is is if you like that's later at night right so if you if it did work filtered_like filtered_like we wouldn't be able to boat to the islands that day but filtered_like honestly if it's filtered_like that much of a difference for you filtered_like i don't know same with filtered_like we don't need to do anything in athens but filtered_like i feel filtered_like athens is filtered_like the fucking capital filtered_like why would we not you know filtered_like we could spend the night at a hostel in athens filtered_like and then get to ss get to miconos or whatever the next day i think is fine yeah mhmm yeah definitely seriously i'm filtered_like that's why i haven't looked like that far into it yet but no yeah if you like for you enjoy the trip if you're gonna go all that way to meet us filtered_like definitely is important for you to filtered_like have your rest before we get to the islands filtered_like ih you know and also filtered_like i you know i'm a human i need to be able to pause and filtered_like take a second filtered_like obviously we're traveling but filtered_like we're coming all way from israel after doing all the birthright stuff filtered_like you know having a day to just filtered_like chill like dick around athens and stuff is filtered_like totally fine um yeah just keep us posted i mean i don't know like kiwi is kiwi the airline or the website it's through go look at the i mean look at the like airline that it says it's through go to their website and see if the flight exists okay i'm gonna hang up but um just keep keep us updated alright bye thank you,F,22,Y,NA,NA,NA
224,neutral,first he said that i wasn't enrolled in a class and he told me not to come back and then i got an email telling me that i should come back and then he said that the waitlist um accepted me and and that i was now enrolled in chem fourteen c and i have to spend a hundred dollars on books and yeah,F,18,Y,Punjabi,NA,NA
224,annoyed,filtered_so first he said that we were gonna go out to the movies go to a museum and then i saw him over the weekend and he looks at me and he's filtered_like well home girl i just don't feel the same way and i don't think i really wanna do this anymore and then i said why 'cause i'd cut my break short and come home early and then he said filtered_well i've met someone else and i'm just not really messin' with you anymore and then i said oh what and then he said filtered_well i could've messed with the both of y'all,F,18,Y,Punjabi,NA,NA
224,happy,filtered_so i was at a gay night club and first he said and when talking to this guy at the gay night club first he said that i was gorgeous that my nose ring and nose piercing worked filtered_so well with my nose then i said that i absolutely adored his nose ring because he pulled it off well and he had the nose for it then he followed by telling me that uh i was beautiful and that i he hoped that i had gotten everything that i wanted out of life and i had told him the same and that's how the convo went,F,18,Y,Punjabi,NA,NA
224,phonecall,hello how are you really really lower upper do you think it's your bed really i've a hot pack if you want it actually yeah you're gonna take it yeah okay that's weird hmm oh that's why i asked if you ate anything 'cause of the acetaminophen filtered_like you know okay aw jesus get 'em alright i think that's all i need for this call so i'll call you back in filtered_like five when i'm out kay bye,F,18,Y,Punjabi,NA,NA
125,neutral,Called the person I talked to today for my case study said um  that I have to hold this microphone up to my  mouth but it couldn't touch my cheek an it shouldn't touch my mouth an then I said okay an then she said I'll leave you in this room and I said okay an then I said to myself I'll start this right now after read an then she said ah  after you're done wave at me and we're done an I said okay,M,18,Y,NA,NA,NA
